model,GT_percent,GPT-5.1_percent,Gemini_percent,Deepseek_percent,GPT-5.1_over_GT,Gemini_over_GT,Deepseek_over_GT
athenev2agent,0.011960292,0,0,0,0,0,0
athenev2,0.011960292,0,0,0,0,0,0
atdkt,0.011960292,0,0,0,0,0,0
asymknn,0.011960292,0,0,0,0,0,0
r1distillqwen32b,0.011960292,0,0,0,0,0,0
r1distilledqwen2515b,0.011960292,0,0,0,0,0,0
r132b,0.011960292,0,0,0,0,0,0
r10528qwen38b,0.011960292,0,0,0,0,0,0
r1,0.011960292,0,0,0,0,0,0
qwq32bpreview,0.011960292,0,0,0,0,0,0
qwenvlplus,0.011960292,0,0,0,0,0,0
qwenvlmax2024,0.011960292,0,0,0,0,0,0
qwenvlflash,0.011960292,0,0,0,0,0,0
qwenprog7b,0.011960292,0,0,0,0,0,0
qwenmaxvl,0.011960292,0,0,0,0,0,0
qwenimageedit,0.011960292,0,0,0,0,0,0
qwenclip,0.011960292,0,0,0,0,0,0
randomagent,0.011960292,0,0,0,0,0,0
rake,0.011960292,0,0,0,0,0,0
rainbow,0.011960292,0,0,0,0,0,0
raggpt,0.011960292,0,0,0,0,0,0
ragdrafter,0.011960292,0,0,0,0,0,0
rag4096,0.011960292,0,0,0,0,0,0
raft,0.011960292,0,0,0,0,0,0
rae,0.011960292,0,0,0,0,0,0
radfm,0.011960292,0,0.02985966,0,0,2.496566139,0
ract,0.011960292,0,0,0,0,0,0
r4b,0.011960292,0,0,0,0,0,0
r1onevision7brl,0.011960292,0,0,0,0,0,0
readagent,0.011960292,0,0,0,0,0,0
reactagent,0.011960292,0.121765601,0,0,10.18082192,0,0
rcna,0.011960292,0,0,0,0,0,0
rareseekr1,0.011960292,0,0,0,0,0,0
rarec,0.011960292,0,0,0,0,0,0
randomwalk,0.011960292,0,0,0,0,0,0
randomtext,0.011960292,0,0,0,0,0,0
randomretrieval,0.011960292,0,0,0,0,0,0
randomintervention,0.011960292,0,0,0,0,0,0
randomfx,0.011960292,0,0,0,0,0,0
randomeffects,0.011960292,0,0,0.039541321,0,0,3.306049822
randombaseline,0.011960292,0,0,0.039541321,0,0,3.306049822
randomaug,0.011960292,0,0,0,0,0,0
reevo,0.011960292,0,0,0,0,0,0
redteamllm,0.011960292,0,0,0,0,0,0
redoxmlp,0.011960292,0,0,0,0,0,0
rednote,0.011960292,0,0,0,0,0,0
recurrentgemma9b,0.011960292,0,0,0,0,0,0
recoilmegemma29bv04,0.011960292,0,0,0,0,0,0
recogdrive,0.011960292,0,0,0,0,0,0
recdcl,0.011960292,0,0,0,0,0,0
reasoningllama321b,0.011960292,0,0,0,0,0,0
rearev,0.011960292,0,0,0,0,0,0
realternary,0.011960292,0,0,0,0,0,0
realbinary,0.011960292,0,0,0,0,0,0
setthescene,0.011960292,0,0,0,0,0,0
sequentialcombination,0.011960292,0,0,0,0,0,0
sequentialbayesian,0.011960292,0,0,0,0,0,0
seqlora,0.011960292,0,0,0,0,0,0
seqft,0.011960292,0,0,0,0,0,0
sentencetransformerminilm,0.011960292,0,0,0,0,0,0
sent,0.011960292,0,0,0,0,0,0
senet,0.011960292,0,0,0,0,0,0
semfew,0.011960292,0,0,0,0,0,0
semanticentropy,0.011960292,0,0,0,0,0,0
selfrefine,0.011960292,0,0,0,0,0,0
selfimproving,0.011960292,0,0,0,0,0,0
selfdefenseinput,0.011960292,0,0,0,0,0,0
selfdefense,0.011960292,0,0,0,0,0,0
selfcorrective,0.011960292,0,0,0,0,0,0
arbllmrc,0.011960292,0,0,0,0,0,0
aquasentinel,0.011960292,0,0,0,0,0,0
regression,0.011960292,0,0,0,0,0,0
regexbased,0.011960292,0,0,0,0,0,0
refusalclassifier,0.011960292,0,0,0,0,0,0
refseqr,0.011960292,0,0,0,0,0,0
refrag,0.011960292,0,0,0,0,0,0
reformer,0.011960292,0.0304414,0.02985966,0.039541321,2.545205479,2.496566139,3.306049822
refool,0.011960292,0,0,0,0,0,0
reflexgrad,0.011960292,0,0,0,0,0,0
reflection70b,0.011960292,0,0,0,0,0,0
reflectdiffu,0.011960292,0,0,0,0,0,0
refined,0.011960292,0,0,0,0,0,0
reledlogit,0.011960292,0,0,0,0,0,0
reled,0.011960292,0,0,0,0,0,0
rel,0.011960292,0,0,0,0,0,0
rekv,0.011960292,0,0,0,0,0,0
asknearby,0.011960292,0,0,0,0,0,0
asft,0.011960292,0,0,0,0,0,0
asdatjm,0.011960292,0,0,0,0,0,0
artiworld,0.011960292,0,0,0,0,0,0
articulateanything,0.011960292,0,0,0,0,0,0
arti4urdf,0.011960292,0,0,0,0,0,0
arrowrl,0.011960292,0,0,0,0,0,0
armormllama38bv01,0.011960292,0,0,0,0,0,0
arima,0.011960292,0,0,0,0,0,0
arigraph,0.011960292,0,0,0,0,0,0
aries,0.011960292,0,0,0,0,0,0
arbllmx,0.011960292,0,0,0,0,0,0
resnet152,0.011960292,0,0,0,0,0,0
resnet10,0.011960292,0,0,0,0,0,0
resnet,0.011960292,0,0.02985966,0.118623962,0,2.496566139,9.918149466
reskmeans,0.011960292,0,0,0,0,0,0
reservoirreplay,0.011960292,0,0,0,0,0,0
repro,0.011960292,0,0,0,0,0,0
repllama,0.011960292,0,0,0,0,0,0
renée,0.011960292,0,0,0,0,0,0
remsanaive,0.011960292,0,0,0,0,0,0
remsa,0.011960292,0,0,0,0,0,0
remoteclip,0.011960292,0,0,0,0,0,0
remem,0.011960292,0,0,0.039541321,0,0,3.306049822
rellm,0.011960292,0,0,0,0,0,0
reledwo,0.011960292,0,0,0,0,0,0
ripplenet,0.011960292,0,0,0,0,0,0
ridgeregression,0.011960292,0,0,0,0,0,0
rhgnn,0.011960292,0,0,0,0,0,0
rgbonly,0.011960292,0,0,0,0,0,0
rfdiffusion,0.011960292,0,0,0,0,0,0
rewardmodel,0.011960292,0,0,0,0,0,0
revive,0.011960292,0,0,0,0,0,0
retroinfer,0.011960292,0,0,0,0,0,0
retraining,0.011960292,0,0,0,0,0,0
resta,0.011960292,0,0,0,0,0,0
resnettcn,0.011960292,0,0,0,0,0,0
robustbellmanppo,0.011960292,0,0,0,0,0,0
robotrondrive,0.011960292,0,0,0,0,0,0
robertamodel,0.011960292,0,0,0,0,0,0
robertamnli,0.011960292,0,0,0,0,0,0
rnn,0.011960292,0,0,0,0,0,0
rnet18d,0.011960292,0,0,0,0,0,0
rlstruct,0.011960292,0,0,0,0,0,0
rlpf,0.011960292,0,0,0,0,0,0
rloo,0.011960292,0,0,0,0,0,0
rlhflowllama318bprmdeepseekdata,0.011960292,0,0,0,0,0,0
rlhf,0.011960292,0,0,0,0,0,0
rlaif,0.011960292,0,0,0,0,0,0
selfcheckgptmqa,0.011960292,0,0,0,0,0,0
selfcheckgptbs,0.011960292,0,0,0,0,0,0
ane,0.011960292,0,0,0,0,0,0
amyvoice,0.011960292,0,0,0,0,0,0
amess,0.011960292,0,0,0,0,0,0
amem,0.011960292,0,0,0,0,0,0
amazonnovalite,0.011960292,0,0,0,0,0,0
alphasteer,0.011960292,0,0,0,0,0,0
alphasql,0.011960292,0,0,0,0,0,0
alpharec,0.011960292,0,0,0,0,0,0
alphafold,0.011960292,0,0,0,0,0,0
alphaedit,0.011960292,0,0,0,0,0,0
rrf,0.011960292,0,0,0,0,0,0
rqvaengram,0.011960292,0,0,0,0,0,0
rqvae,0.011960292,0,0,0,0,0,0
rotate,0.011960292,0.060882801,0,0,5.090410959,0,0
rosetta,0.011960292,0,0,0,0,0,0
rosepo,0.011960292,0,0,0,0,0,0
rosa,0.011960292,0,0,0,0,0,0
ropg,0.011960292,0,0,0,0,0,0
roomplanner,0.011960292,0,0,0,0,0,0
rombosllmv26qwen14b,0.011960292,0,0,0,0,0,0
rollama27b,0.011960292,0,0,0,0,0,0
rog,0.011960292,0,0.02985966,0,0,2.496566139,0
roco,0.011960292,0,0,0,0,0,0
anomalytransformer,0.011960292,0,0,0,0,0,0
anomalydae,0.011960292,0,0,0,0,0,0
annet,0.011960292,0,0,0,0,0,0
anita8b,0.011960292,0,0,0,0,0,0
rv,0.011960292,0,0,0,0,0,0
rulepilot,0.011960292,0,0,0,0,0,0
rulebasedlexicon,0.011960292,0,0,0,0,0,0
rule,0.011960292,0,0,0,0,0,0
rudderbeta,0.011960292,0,0,0,0,0,0
rudderadd,0.011960292,0,0,0,0,0,0
rubricverifier,0.011960292,0,0,0,0,0,0
ruae7b,0.011960292,0,0,0,0,0,0
rtlllm,0.011960292,0,0,0,0,0,0
rtlcoder,0.011960292,0,0,0,0,0,0
s2ipllm,0.011960292,0,0,0,0,0,0
s2ft,0.011960292,0,0,0,0,0,0
s1132b,0.011960292,0,0,0,0,0,0
rzero,0.011960292,0,0,0,0,0,0
rw,0.011960292,0,0,0,0,0,0
apragent,0.011960292,0,0,0,0,0,0
appscanner,0.011960292,0,0,0,0,0,0
approximation,0.011960292,0,0,0,0,0,0
apertus8b,0.011960292,0,0,0,0,0,0
ape,0.011960292,0,0,0,0,0,0
apdagents,0.011960292,0,0,0,0,0,0
apda,0.011960292,0,0,0,0,0,0
ap2vec,0.011960292,0,0,0,0,0,0
anyhome,0.011960292,0,0,0,0,0,0
anygpt7b,0.011960292,0,0,0,0,0,0
salmonnguard,0.011960292,0.0304414,0.02985966,0.039541321,2.545205479,2.496566139,3.306049822
salmonn7b,0.011960292,0,0,0,0,0,0
salmonn13b,0.011960292,0,0,0,0,0,0
sakt,0.011960292,0.0304414,0,0,2.545205479,0,0
saka14b,0.011960292,0,0,0,0,0,0
saint,0.011960292,0,0,0,0,0,0
sage,0.011960292,0,0,0,0,0,0
safeunlearn,0.011960292,0,0,0,0,0,0
safeclip,0.011960292,0,0,0,0,0,0
sabiá7b,0.011960292,0,0,0,0,0,0
sabiá3,0.011960292,0,0,0,0,0,0
saadp,0.011960292,0,0,0,0,0,0
sca,0.011960292,0,0,0,0,0,0
sbfl,0.011960292,0,0,0,0,0,0
sawmil,0.011960292,0,0,0,0,0,0
sauerkrautlmnemo12binstruct,0.011960292,0,0,0,0,0,0
saswe32b,0.011960292,0,0,0,0,0,0
sarashina270b,0.011960292,0,0,0,0,0,0
sapbertllmonetime,0.011960292,0,0,0,0,0,0
sapbertllmhierarchical,0.011960292,0,0,0,0,0,0
sap,0.011960292,0,0,0,0,0,0
santa,0.011960292,0,0,0,0,0,0
sangam,0.011960292,0,0,0,0,0,0
sandwichprevention,0.011960292,0,0,0,0,0,0
sandwichdefense,0.011960292,0,0,0,0,0,0
sample4geo,0.011960292,0,0,0,0,0,0
alpha360,0.011960292,0,0,0,0,0,0
selfcheckgpt,0.011960292,0,0.02985966,0,0,2.496566139,0
selfai,0.011960292,0,0,0,0,0,0
selectfuzz,0.011960292,0,0,0,0,0,0
selcl,0.011960292,0,0,0,0,0,0
seiznormal,0.011960292,0,0,0,0,0,0
seizartibckg,0.011960292,0,0,0,0,0,0
sega,0.011960292,0,0,0,0,0,0
seedtts,0.011960292,0,0,0,0,0,0
seedaichemy,0.011960292,0,0,0,0,0,0
season,0.011960292,0,0,0,0,0,0
seabo,0.011960292,0,0,0,0,0,0
sdxl,0.011960292,0,0,0,0,0,0
sdat,0.011960292,0,0,0,0,0,0
sd21,0.011960292,0,0,0,0,0,0
sd15,0.011960292,0,0,0,0,0,0
script,0.011960292,0,0,0,0,0,0
scmodal,0.011960292,0,0,0,0,0,0
scimuse,0.011960292,0,0,0,0,0,0
scienceone,0.011960292,0,0,0,0,0,0
scgpt,0.011960292,0,0,0,0,0,0
scenellm,0.011960292,0,0,0,0,0,0
sccl,0.011960292,0,0,0,0,0,0
scanrefer,0.011960292,0,0,0,0,0,0
scalemcp,0.011960292,0,0,0,0,0,0
3dllava,0.011960292,0,0,0,0,0,0
zhcoreweblg,0.011960292,0,0,0,0,0,0
zeroshotreranker,0.011960292,0,0,0,0,0,0
"('gpt4', 'o3mini')",0.011960292,0,0,0,0,0,0
zephyr7bbeta,0.011960292,0,0,0,0,0,0
zephyr7b,0.011960292,0.0304414,0.059719319,0,2.545205479,4.993132278,0
yolov11baseline,0.011960292,0,0,0,0,0,0
yolov10,0.011960292,0,0,0,0,0,0
yoloms,0.011960292,0,0,0,0,0,0
yoloalight,0.011960292,0,0,0,0,0,0
yoloa,0.011960292,0,0,0,0,0,0
yolo11x,0.011960292,0,0,0,0,0,0
yolo11s,0.011960292,0,0,0,0,0,0
yolo11l,0.011960292,0,0,0,0,0,0
yolov8x,0.011960292,0,0,0,0,0,0
yolov8s,0.011960292,0,0,0,0,0,0
yolov8mlge,0.011960292,0,0,0,0,0,0
yolov8,0.011960292,0.121765601,0.089578979,0.079082641,10.18082192,7.489698417,6.612099644
yolov12,0.011960292,0,0,0,0,0,0
yolov11mlge,0.011960292,0,0,0,0,0,0
abel7b002,0.011960292,0,0,0,0,0,0
a,0.011960292,0,0,0,0,0,0
4omini,0.011960292,0,0,0,0,0,0
3dvista,0.011960292,0,0,0,0,0,0
3dvgtrans,0.011960292,0,0,0,0,0,0
3dslim,0.011960292,0,0,0,0,0,0
3dllm,0.011960292,0.0304414,0.089578979,0.079082641,2.545205479,7.489698417,6.612099644
1dcnn,0,0,0.02985966,0,,,
deepseekv2vl,0,0.091324201,0,0,,,
deepseekr1zero,0,0,0.059719319,0,,,
diffusionlm,0,0.121765601,0.089578979,0.158165283,,,
diffuseq,0,0.0304414,0.02985966,0,,,
dgcnn,0,0.0304414,0,0,,,
acegpt,0,0,0.02985966,0,,,
yi15,0,0,0.02985966,0,,,
xlmrlarge,0,0.0304414,0,0,,,
dit,0,0.0304414,0,0,,,
disentangledllm,0,0,0,0.039541321,,,
dinov2base,0,0.0304414,0,0,,,
dimenet,0,0.0304414,0,0,,,
dnabert2,0,0,0.02985966,0,,,
dnabert,0,0,0,0.039541321,,,
deepseekmoe,0,0.121765601,0.149298298,0,,,
deepseekmath7b,0,0,0.02985966,0,,,
resnet20,0,0,0.02985966,0.039541321,,,
robertawwmext,0,0,0.02985966,0,,,
robertawwm,0,0.0304414,0,0,,,
robertadetector,0,0,0.02985966,0.039541321,,,
rlvideollm,0,0,0,0.039541321,,,
anemone,0,0.0304414,0,0,,,
analyticalcostmodel,0,0,0.02985966,0,,,
amazoncomprehend,0,0.0304414,0,0,,,
alphafold2,0,0.0304414,0.02985966,0,,,
rrt,0,0,0.02985966,0,,,
routertransformer,0,0.0304414,0,0,,,
routernetwork,0,0,0,0.039541321,,,
rt2,0,0.091324201,0.059719319,0.039541321,,,
rrtstar,0,0.0304414,0,0,,,
anonymizationmodel,0,0,0,0.039541321,,,
salmonn,0,0.091324201,0.089578979,0.039541321,,,
rbfsvm,0,0.0304414,0.02985966,0,,,
randomtesting,0,0,0,0.039541321,,,
rectifiedflow,0,0,0.02985966,0,,,
recllm,0,0,0.02985966,0,,,
rebel,0,0,0.02985966,0.039541321,,,
realnvp,0,0.0304414,0,0,,,
setfit,0,0,0.02985966,0,,,
arabertv2,0,0.060882801,0.02985966,0,,,
arabert,0,0,0,0.079082641,,,
refused,0,0.0304414,0,0,,,
resnet1d,0,0,0.059719319,0,,,
relullama,0,0,0.02985966,0,,,
rgcn,0,0.091324201,0,0,,,
reversibletransformer,0,0.0304414,0,0,,,
retrievalgpt,0,0,0,0.039541321,,,
resnet3d,0,0,0.02985966,0,,,
audiopalm,0,0.0304414,0.059719319,0,,,
audiolm,0,0,0,0.079082641,,,
audiollm,0,0,0.059719319,0,,,
audiollamalora,0,0,0.02985966,0,,,
audiogpt,0,0.0304414,0,0,,,
attentionmodel,0,0.0304414,0.02985966,0.039541321,,,
astrobert,0,0,0.02985966,0,,,
astar,0,0.0304414,0,0,,,
qwenvlmoe,0,0,0.02985966,0,,,
qwenvl,0,0,0,0.039541321,,,
qwenaudio,0,0,0.209017617,0,,,
ragsystem,0,0,0,0.039541321,,,
ragmodel,0,0,0,0.039541321,,,
ragarchitecture,0,0,0.02985966,0,,,
radbert,0,0,0.02985966,0,,,
reactagents,0,0.0304414,0,0,,,
qwen2medical,0,0.0304414,0,0,,,
qwen2code,0,0.0304414,0,0,,,
azuretextanalytics,0,0.0304414,0,0,,,
azurenlp,0,0,0,0.039541321,,,
azurelanguage,0,0,0.02985966,0,,,
siamesetransformer,0,0.0304414,0,0,,,
shieldgemma,0,0,0.059719319,0,,,
shennongtcm,0,0,0.02985966,0,,,
autokeras,0,0.0304414,0,0,,,
autogpt,0,0.0304414,0,0,,,
autogenframework,0,0,0.089578979,0,,,
autogen,0,0.0304414,0.209017617,0,,,
qwen37b,0,0.0304414,0,0.118623962,,,
qwen372binstruct,0,0,0.059719319,0,,,
qwen372b,0,0,0.179157958,0,,,
avllm,0,0,0,0.039541321,,,
qwen253binstruct,0,0.060882801,0.059719319,0.039541321,,,
qwen253bgrpo,0,0.0304414,0,0,,,
qwen253b,0,0.060882801,0.089578979,0.079082641,,,
qwen25math,0,0,0.089578979,0,,,
bakllava,0,0,0.02985966,0,,,
baichuan4,0,0,0.02985966,0,,,
baichuan2,0,0,0.02985966,0,,,
baichuan13b,0,0,0,0.039541321,,,
qwen25coder,0,0,0.02985966,0,,,
simcseroberta,0,0.0304414,0,0,,,
simcom,0,0,0.02985966,0,,,
simclr,0,0.0304414,0,0,,,
aya2335b,0,0,0.02985966,0,,,
aya23,0,0,0.119438638,0,,,
qwen2vlmoe,0,0.0304414,0,0,,,
qwen2vl,0,1.308980213,0.627052852,0,,,
pythia410m,0,0.060882801,0.02985966,0,,,
pythia28b,0,0.091324201,0,0,,,
pythia,0,0.0304414,0.119438638,0.079082641,,,
quantizedmlp,0,0,0.02985966,0,,,
quantizedllama3,0,0,0.02985966,0,,,
quantiledqn,0,0.0304414,0,0,,,
qwen15,0,0,0.059719319,0,,,
bernoulliprocess,0,0,0.02985966,0,,,
bayesianppo,0,0.0304414,0,0,,,
bartlarge,0,0.0304414,0.02985966,0,,,
bart,0,0,0.02985966,0,,,
banglat5,0,0,0,0.039541321,,,
banglabert,0,0.060882801,0,0,,,
qwen214b,0,0.0304414,0,0,,,
qwen15moe,0,0,0.02985966,0,,,
qwen253bssb,0,0.0304414,0,0,,,
bertbasechinese,0,0,0.02985966,0,,,
prometheus2,0,0,0.059719319,0,,,
prometheus,0,0,0.02985966,0,,,
bertimbau,0,0.0304414,0,0.039541321,,,
bertgcn,0,0,0,0.039541321,,,
bertencoder,0,0,0.02985966,0,,,
bertembeddings,0,0,0,0.039541321,,,
bertbasedrouter,0,0,0.02985966,0,,,
slowfastt5,0,0.0304414,0,0,,,
slowfast,0,0.0304414,0,0,,,
sloraarchitecture,0,0,0.02985966,0,,,
pubmedbert,0,0.0304414,0.059719319,0.039541321,,,
ptt5,0,0.0304414,0,0,,,
psychat,0,0,0.02985966,0,,,
proximalpolicyoptimization,0,0.0304414,0,0,,,
pythiasuite,0,0.0304414,0.179157958,0,,,
plaid,0,0,0.02985966,0,,,
polylmita,0,0,0,0.039541321,,,
pointtransformer,0,0.091324201,0,0,,,
pointnet,0,0.091324201,0.059719319,0.079082641,,,
pointllm,0,0.0304414,0.119438638,0,,,
pointernet,0,0.0304414,0,0,,,
pointclip,0,0,0,0.079082641,,,
pointbind,0,0,0.02985966,0.039541321,,,
poincaréembeddings,0,0,0.02985966,0.039541321,,,
poincareembeddings,0,0.0304414,0,0,,,
smolvlm2large,0,0.0304414,0,0,,,
smolvlm2256m,0,0,0.02985966,0,,,
smolvlm21b,0,0,0,0.118623962,,,
smilechat,0,0,0.02985966,0,,,
ppollm,0,0.0304414,0,0,,,
ppoagent,0,0,0.119438638,0.039541321,,,
pengi,0,0,0.02985966,0,,,
bertscore,0,0,0,0.039541321,,,
phi,0,0,0,0.039541321,,,
phenomizer,0,0,0,0.039541321,,,
smolvlm2tiny,0,0.0304414,0,0,,,
smolvlm2small,0,0.0304414,0,0,,,
smolvlm2medium,0,0.0304414,0,0,,,
allmpnetbasev2,0,0.0304414,0.02985966,0,,,
bertzh,0,0,0,0.039541321,,,
bertweet,0,0.0304414,0.02985966,0,,,
physicsinformedneuralnetwork,0,0,0,0.039541321,,,
physicsinformedgnn,0,0,0.02985966,0,,,
phi3mini,0,0.487062405,0,0.118623962,,,
pinns,0,0,0.02985966,0,,,
pinn,0,0.0304414,0,0,,,
physicsinformednn,0,0.0304414,0,0.079082641,,,
openvla,0,0.0304414,0,0,,,
otter,0,0,0.02985966,0,,,
palme,0,0.0304414,0.059719319,0,,,
palm,0,0,0,0.079082641,,,
pali,0,0.0304414,0,0,,,
p5,0,0,0.02985966,0,,,
softactorcritic,0,0.091324201,0.059719319,0,,,
snorkellabelmodel,0,0,0.02985966,0,,,
parsbert,0,0.0304414,0,0.039541321,,,
panelregression,0,0,0,0.039541321,,,
pandas,0,0,0,0.039541321,,,
pandapower,0,0,0.02985966,0,,,
pandaplanner,0,0,0.02985966,0,,,
pandagpt,0,0,0.059719319,0,,,
pcalgorithm,0,0,0.02985966,0,,,
performer,0,0,0,0.039541321,,,
openmoe,0,0,0.02985966,0,,,
openllmro,0,0,0.02985966,0,,,
openie6,0,0,0.02985966,0,,,
openhathi,0,0,0.02985966,0,,,
spatiotemporalgnn,0,0,0,0.039541321,,,
spatialvlm,0,0,0.02985966,0,,,
sparseupcycling,0,0,0.02985966,0,,,
sparsetransformer,0,0,0.059719319,0,,,
sparsemoe,0,0,0.02985966,0,,,
sparsegpt2,0,0,0.02985966,0,,,
opensourcellminstructiontuned,0,0.0304414,0,0,,,
bigbird,0,0,0,0.039541321,,,
bhdrag,0,0,0,0.039541321,,,
bgeretrieval,0,0,0,0.039541321,,,
bgem3embeddings,0,0,0.059719319,0,,,
opfnet,0,0.0304414,0,0,,,
ochiai,0,0,0.02985966,0.039541321,,,
olmo7b,0,0,0.02985966,0,,,
ofa,0,0,0,0.039541321,,,
bilstmclassifier,0,0.0304414,0,0,,,
omnivl,0,0,0,0.039541321,,,
speecht5,0,0.0304414,0,0.039541321,,,
speechgpt,0,0,0.02985966,0,,,
spectraclip,0,0,0.02985966,0,,,
biomedllama,0,0,0,0.039541321,,,
biogpt,0,0.213089802,0.119438638,0,,,
biobert,0,0.060882801,0.209017617,0.355871886,,,
opendss,0,0,0.02985966,0,,,
openaiwhisper,0,0,0,0.039541321,,,
openaitextembedding3large,0,0.0304414,0,0,,,
openaiembeddings,0,0,0.089578979,0,,,
openaiclip,0,0.060882801,0,0,,,
nemo12bbase,0,0,0.02985966,0,,,
nllb200,0,0.060882801,0.059719319,0,,,
neuralode,0,0.0304414,0.02985966,0.039541321,,,
neuraladditivemodels,0,0,0.02985966,0,,,
ssdlm,0,0,0.089578979,0,,,
sqlcoder,0,0.0304414,0.02985966,0.039541321,,,
sqa3d,0,0,0,0.039541321,,,
nominatim,0,0,0.02985966,0,,,
nomadframework,0,0.0304414,0.02985966,0,,,
node2vec,0,0.0304414,0,0,,,
biomistral7b,0,0,0.089578979,0,,,
nucleotidetransformer,0,0.0304414,0.02985966,0.039541321,,,
nsgaii,0,0.060882801,0.02985966,0.039541321,,,
blenderbot,0,0,0,0.039541321,,,
blacklitterman,0,0,0.02985966,0,,,
bkt,0,0,0.02985966,0,,,
namegpt4categorygeneralllm,0,0.0304414,0,0,,,
stgcn,0,0.0304414,0.089578979,0,,,
starlingrm,0,0,0.02985966,0,,,
starcoderbase,0,0,0.02985966,0,,,
starcoder215b,0,0.121765601,0.02985966,0,,,
stablediffusion3,0,0,0.02985966,0,,,
namevqvaecategoryatomtokenizer,0,0.0304414,0,0,,,
namevideollamacategoryvideolanguagemodel,0,0.0304414,0,0,,,
namesentencebertcategoryembedding,0,0.0304414,0,0,,,
namesasreccategoryrecommender,0,0.0304414,0,0,,,
nameqwen2vltypeopensourcecategorymllm,0,0.0304414,0,0,,,
namemistral7bcategorybasellm,0,0.0304414,0,0,,,
namellava16typeopensourcecategorymllm,0,0.0304414,0,0,,,
namellama3categorytargetmodel,0,0.0304414,0,0,,,
nerf,0,0,0,0.039541321,,,
nemoguardrails,0,0,0.059719319,0,,,
stmoenetwork,0,0,0.02985966,0,,,
namellama3categorybasellm,0,0.0304414,0,0,,,
namellama370bcategoryopensourcellm,0,0.0304414,0,0,,,
namellama370bcategoryllmjudge,0,0.0304414,0,0,,,
namellama370b,0,0.0304414,0,0,,,
namellama31categoryllm,0,0.091324201,0,0,,,
namellama27bcategorydecoderonly,0,0.0304414,0,0,,,
namelightgcncategoryrecommender,0,0.0304414,0,0,,,
nameinternvideo2categoryvideobackbonemodel,0,0.0304414,0,0,,,
namegptj6bcategorydecoderonly,0,0.0304414,0,0,,,
namegpt4otypeclosedsourcecategorymllm,0,0.0304414,0,0,,,
namegpt4ominicategoryllm,0,0.091324201,0,0,,,
namegpt4ocategorysafetyevaluator,0,0.0304414,0,0,,,
namegpt4ocategorymultimodalllm,0,0.0304414,0,0,,,
namegpt4ocategoryllmjudge,0,0.0304414,0,0,,,
namegpt4o,0,0.0304414,0,0,,,
namegpt41categoryproprietaryllm,0,0.060882801,0,0,,,
namegpt2largecategorydecoderonly,0,0.0304414,0,0,,,
namegpt2categorybackbonellm,0,0.0304414,0,0,,,
namegeminiprovisiontypeclosedsourcecategorymllm,0,0.0304414,0,0,,,
namedeepseekcodercategoryopensourcecodellm,0,0.0304414,0,0,,,
namecodellamacategorycodellm,0,0.0304414,0,0,,,
namecodellama34bcategoryopensourcecodellm,0,0.0304414,0,0,,,
namecodebertcategorycode,0,0.0304414,0,0,,,
nameclaude3opuscategoryllmjudge,0,0.0304414,0,0,,,
nameclaude35sonnetcategorymultimodalllm,0,0.0304414,0,0,,,
nameclaude3,0,0.0304414,0,0,,,
namechembertacategorybaselineencoder,0,0.0304414,0,0,,,
namebm25categorylexical,0,0.0304414,0,0,,,
namebert4reccategoryrecommender,0,0.0304414,0,0,,,
nameallminilmcategoryembedding,0,0.0304414,0,0,,,
streamdiffusion,0,0,0.02985966,0,,,
motioncvae,0,0,0,0.039541321,,,
monot5,0,0.0304414,0.02985966,0,,,
monkeymodel,0,0,0.02985966,0,,,
molt5,0,0.0304414,0.02985966,0,,,
swallow,0,0,0.02985966,0,,,
supportvectormachine,0,0,0.089578979,0,,,
mt5large,0,0.761035008,0,0,,,
mplugowl,0,0,0.02985966,0,,,
multilingualbert,0,0,0,0.039541321,,,
multiagentsystem,0,0,0.02985966,0.039541321,,,
multiagentllmframework,0,0,0,0.118623962,,,
multiagentllm,0,0,0,0.079082641,,,
mt5xl,0,0.0304414,0,0,,,
mt5small,0,0.060882801,0,0,,,
multiobjectiveppo,0,0.0304414,0,0,,,
multimodalbert,0,0,0,0.039541321,,,
mlppolicynetwork,0,0,0.02985966,0,,,
mlpcoordinator,0,0.0304414,0,0,,,
mixtureretrievalrag,0,0,0,0.039541321,,,
mixtureofexpertsmodel,0,0,0,0.039541321,,,
mixtureofexpertsllm,0,0.0304414,0,0,,,
mixtureofexperts,0,0,0.02985966,0,,,
t53b,0,0.0304414,0,0.039541321,,,
symformer,0,0,0.02985966,0,,,
swiprolog,0,0,0.02985966,0,,,
mobilevit,0,0.0304414,0,0,,,
mobilenetv2,0,0.0304414,0,0,,,
mobilellm,0,0,0.02985966,0,,,
mobilebert,0,0.060882801,0.02985966,0.039541321,,,
moellava,0,0,0.089578979,0,,,
motionlm,0,0,0.02985966,0,,,
motiongpt,0,0.0304414,0.02985966,0.039541321,,,
blip,0,0,0,0.55357849,,,
mixedeffectsmodel,0,0,0.02985966,0.039541321,,,
mistralv03,0,0,0.02985966,0,,,
mixtureexperts,0,0.0304414,0,0,,,
mixtral8x7b,0,0,0,0.079082641,,,
mixtral8x22b,0,0.0304414,0.089578979,0,,,
blocksparsetransformer,0,0,0.02985966,0,,,
blipmoe,0,0,0,0.039541321,,,
t5xl,0,0.091324201,0,0,,,
t5temporal,0,0,0,0.039541321,,,
